Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2012","No","8219","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2012","%","88","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","50260","Area","270061","Holdings rented from others","1990","1995","ha","1659","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6200","Percentage of total area","270061","Holdings rented from others","1990","1995","%","11.71","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","50260","Area","270061","Holdings rented from others","2010","2012","ha","917.02","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6200","Percentage of total area","270061","Holdings rented from others","2010","2012","%","9.6","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270061","Holdings rented from others","2010","2012","No","600","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270061","Holdings rented from others","2010","2012","%","6.4","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","50260","Area","270062","Holdings operated under other forms of tenure","1990","1995","ha","161","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","1990","1995","%","1.14","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","50260","Area","270062","Holdings operated under other forms of tenure","2010","2012","ha","467.82","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2012","%","4.9","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270062","Holdings operated under other forms of tenure","2010","2012","No","384","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2012","%","4.1","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270070","Civil persons","1990","1995","No","11764","A","Official figure","Data refer to holdings 0.05 Ha and over."
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270070","Civil persons","1990","1995","%","64.37","E","Estimated value","Data refer to holdings 0.05 Ha and over."
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270070","Civil persons","2010","2012","No","9306","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270070","Civil persons","2010","2012","%","99.6","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270071","Juridical","1990","1995","No","107","A","Official figure","Data refer to holdings 0.05 Ha and over."
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270071","Juridical","1990","1995","%","0.59","E","Estimated value","Data refer to holdings 0.05 Ha and over."
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270071","Juridical","2010","2012","No","26","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270071","Juridical","2010","2012","%","0.3","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270072","Other legal status","2010","2012","No","13","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6201","Percent of total number","270072","Other legal status","2010","2012","%","0.1","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270052","Holdings operated by civil persons, male","1990","1995","No","7818","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6202","Percent of total persons","270052","Holdings operated by civil persons, male","1990","1995","%","66.21","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270052","Holdings operated by civil persons, male","2010","2012","No","6631","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2012","%","71.3","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270051","Holdings operated by civil persons, female","1990","1995","No","3989","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6202","Percent of total persons","270051","Holdings operated by civil persons, female","1990","1995","%","33.79","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270051","Holdings operated by civil persons, female","2010","2012","No","2678","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2012","%","28.8","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270050","Holdings operated by civil persons, total","1990","1995","No","11807","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60850","Number","270050","Holdings operated by civil persons, total","2010","2012","No","9306","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270082","Household members, male","1990","1995","persons","19964","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270082","Household members, male","2010","2012","persons","16046","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270081","Household members, female","1990","1995","persons","23436","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270081","Household members, female","2010","2012","persons","14219","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270080","Household members, total","1990","1995","persons","43400","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","5019","Average persons per holding","270080","Household members, total","1990","1995","persons","2.4","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270080","Household members, total","2010","2012","persons","30265","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","5019","Average persons per holding","270080","Household members, total","2010","2012","persons","3.2","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","308","Grenada","60851","Number","270090","Household members, engaged in agriculture, total","1990","1995","persons","13049","A","Official figure",""
"WCAD","Structural data from agricultural censuses","308","Grenada","6202","Percent of total persons","270090","Household members, engaged in agriculture, total","1990","1995","%","30.1","A","Official figure",""
